Original ID,Master Question,Category,Ground Truth,Answer,Source,has_ground_truth,source_relation
CDICT013,"Giả sử dùng CTĐT 2025 để đối chiếu: KTPM CLC K51 được thiết kế học trong bao nhiêu năm, và năm 2026-2027 mỗi tín chỉ của chương trình này tính bao nhiêu?",actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K51 là 1.308.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K51 là 1.308.000 đồng/tín chỉ.",71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT014,Giả sử dùng CTĐT 2025 để đối chiếu: Thời gian đào tạo của KTPM CLC K52 là mấy năm? Nếu học trong năm 2026-2027 thì một tín chỉ có mức thu bao nhiêu?,actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.",71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT015,"Giả sử dùng CTĐT 2025 để đối chiếu: Với HTTT CLC K51, chương trình kéo dài bao lâu và đơn giá học phí theo tín chỉ năm 2026-2027 là bao nhiêu?",actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 51, năm học 2026-2027 là 1.308.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 51, năm học 2026-2027 là 1.308.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT016,Giả sử dùng CTĐT 2025 để đối chiếu: Cho mình hỏi HTTT CLC K50 học mấy năm; đồng thời mức học phí cho một tín chỉ trong 2026-2027 là bao nhiêu?,actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 50, năm học 2026-2027 là 1.118.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 50, năm học 2026-2027 là 1.118.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT017,"Giả sử dùng CTĐT 2025 để đối chiếu: HTTT CLC K51 có tổng số bao nhiêu tín chỉ, và trong năm học 2026-2027 mỗi tín chỉ được tính học phí bao nhiêu?",actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Chương trình có 168 tín chỉ; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 51, năm học 2026-2027 là 1.308.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Chương trình có 168 tín chỉ; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 51, năm học 2026-2027 là 1.308.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT018,Giả sử dùng CTĐT 2025 để đối chiếu: Thời gian đào tạo của HTTT CLC K52 là mấy năm? Nếu học trong năm 2026-2027 thì một tín chỉ có mức thu bao nhiêu?,actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT019,"Giả sử dùng CTĐT 2025 để đối chiếu: Với MMT&TTDL CLC K51, chương trình kéo dài bao lâu và đơn giá học phí theo tín chỉ năm 2026-2027 là bao nhiêu?",actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K51 là 1.308.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K51 là 1.308.000 đồng/tín chỉ.",109_7480102C_MangMayTinhVaTruyenThongDuLieu_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT020,Giả sử dùng CTĐT 2025 để đối chiếu: Cho mình hỏi MMT&TTDL CLC K52 học mấy năm; đồng thời mức học phí cho một tín chỉ trong 2026-2027 là bao nhiêu?,actual_tuition,"Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.","Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.",109_7480102C_MangMayTinhVaTruyenThongDuLieu_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT021,"Giả sử dùng CTĐT 2025 để đối chiếu: CNTT CLC K44 được thiết kế học trong bao nhiêu năm, và năm 2026-2027 mỗi tín chỉ của chương trình này tính bao nhiêu?",actual_tuition,Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4.5 năm; mức học phí của K44 là 882.000 đồng/tín chỉ.,Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4.5 năm; mức học phí của K44 là 882.000 đồng/tín chỉ.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT022,Giả sử dùng CTĐT 2025 để đối chiếu: Thời gian đào tạo của CNTT CLC K47 là mấy năm? Nếu học trong năm 2026-2027 thì một tín chỉ có mức thu bao nhiêu?,actual_tuition,Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4.5 năm; mức học phí của K47 là 1.064.000 đồng/tín chỉ.,Theo giả định đối chiếu CTĐT 2025: Thời gian đào tạo là 4.5 năm; mức học phí của K47 là 1.064.000 đồng/tín chỉ.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT023,"Theo quy định học vụ ban hành năm 2024, theo quy định học vụ, một học kỳ sinh viên được đăng ký tối đa bao nhiêu tín chỉ? Với CNTT CLC K45, nếu giả sử học đủ 20 tín chỉ đều tính theo đơn giá của chương trình năm 2026-2027 thì tổng học phí là bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 914.000 đồng/tín chỉ, số tiền tương ứng là 18.280.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 914.000 đồng/tín chỉ, số tiền tương ứng là 18.280.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT024,"Theo quy định học vụ ban hành năm 2024, giới hạn số tín chỉ được đăng ký trong một học kỳ là bao nhiêu? Giả sử sinh viên CNTT CLC K46 đăng ký 20 tín chỉ và tất cả đều áp dụng cùng mức học phí/tín chỉ năm 2026-2027, cần đóng tổng cộng bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 989.000 đồng/tín chỉ, số tiền tương ứng là 19.780.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 989.000 đồng/tín chỉ, số tiền tương ứng là 19.780.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT025,"Theo quy định học vụ ban hành năm 2024, một học kỳ được phép đăng ký nhiều nhất bao nhiêu tín chỉ theo quy chế? Nếu CNTT CLC K48 học 20 tín chỉ, toàn bộ tính theo mức thu của chương trình trong 2026-2027, số tiền tương ứng là bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.161.000 đồng/tín chỉ, số tiền tương ứng là 23.220.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.161.000 đồng/tín chỉ, số tiền tương ứng là 23.220.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT026,"Theo quy định học vụ ban hành năm 2024, theo quy chế CTU, trần đăng ký tín chỉ mỗi học kỳ là bao nhiêu? Với trường hợp CNTT CLC K49 lấy đủ 20 tín chỉ và đều dùng đơn giá học phí 2026-2027 của chương trình, tổng tiền là bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.254.000 đồng/tín chỉ, số tiền tương ứng là 25.080.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.254.000 đồng/tín chỉ, số tiền tương ứng là 25.080.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT027,"Theo quy định học vụ ban hành năm 2024, theo quy định học vụ, một học kỳ sinh viên được đăng ký tối đa bao nhiêu tín chỉ? Với KTPM CLC K48, nếu giả sử học đủ 20 tín chỉ đều tính theo đơn giá của chương trình năm 2026-2027 thì tổng học phí là bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.161.000 đồng/tín chỉ, số tiền tương ứng là 23.220.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.161.000 đồng/tín chỉ, số tiền tương ứng là 23.220.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT028,"Theo quy định học vụ ban hành năm 2024, giới hạn số tín chỉ được đăng ký trong một học kỳ là bao nhiêu? Giả sử sinh viên KTPM CLC K50 đăng ký 20 tín chỉ và tất cả đều áp dụng cùng mức học phí/tín chỉ năm 2026-2027, cần đóng tổng cộng bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.073.000 đồng/tín chỉ, số tiền tương ứng là 21.460.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.073.000 đồng/tín chỉ, số tiền tương ứng là 21.460.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT029,"Theo quy định học vụ ban hành năm 2024, một học kỳ được phép đăng ký nhiều nhất bao nhiêu tín chỉ theo quy chế? Nếu HTTT CLC K51 học 20 tín chỉ, toàn bộ tính theo mức thu của chương trình trong 2026-2027, số tiền tương ứng là bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.308.000 đồng/tín chỉ, số tiền tương ứng là 26.160.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.308.000 đồng/tín chỉ, số tiền tương ứng là 26.160.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT030,"Theo quy định học vụ ban hành năm 2024, theo quy chế CTU, trần đăng ký tín chỉ mỗi học kỳ là bao nhiêu? Với trường hợp MMT&TTDL CLC K52 lấy đủ 20 tín chỉ và đều dùng đơn giá học phí 2026-2027 của chương trình, tổng tiền là bao nhiêu?",actual_tuition,"Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.366.000 đồng/tín chỉ, số tiền tương ứng là 27.320.000 đồng.","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.366.000 đồng/tín chỉ, số tiền tương ứng là 27.320.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT031,"Giả sử dùng CTĐT 2025 để đối chiếu: Trong CNTT chuẩn, môn “Lập trình căn bản A” (CT101) có mấy tín chỉ? Nếu tính học phí môn này theo đơn giá mỗi tín chỉ của K49 trong năm 2026-2027 thì tổng tiền là bao nhiêu?",actual_tuition,Học phần có 4 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 3.328.000 đồng.,Học phần có 4 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 3.328.000 đồng.,66_7480201_CongNgheThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT032,Giả sử dùng CTĐT 2025 để đối chiếu: Môn “Cấu trúc dữ liệu” (CT177) thuộc CNTT chuẩn gồm bao nhiêu tín chỉ; lấy mức học phí/tín chỉ của K52 năm 2026-2027 để tính thì học phần này hết bao nhiêu?,actual_tuition,Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,66_7480201_CongNgheThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT033,"Giả sử dùng CTĐT 2025 để đối chiếu: Cho biết số tín chỉ của “Toán rời rạc” (CT172E) trong KTPM chuẩn. Với đơn giá học phí theo tín chỉ áp dụng cho K50 năm 2026-2027, số tiền cho môn đó là bao nhiêu?",actual_tuition,Học phần có 4 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 3.328.000 đồng.,Học phần có 4 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 3.328.000 đồng.,70_7480103_KyThuatPhanMem.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT034,Giả sử dùng CTĐT 2025 để đối chiếu: Sinh viên KTPM chuẩn học “Cơ sở dữ liệu” (CT180) bao nhiêu tín chỉ? Nếu áp dụng mức thu trên mỗi tín chỉ của K52 trong 2026-2027 thì cần đóng bao nhiêu cho học phần này?,actual_tuition,Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,70_7480103_KyThuatPhanMem.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT035,"Giả sử dùng CTĐT 2025 để đối chiếu: Trong HTTT chuẩn, môn “Nhập môn trí tuệ nhân tạo” (CT190E) có mấy tín chỉ? Nếu tính học phí môn này theo đơn giá mỗi tín chỉ của K51 trong năm 2026-2027 thì tổng tiền là bao nhiêu?",actual_tuition,Học phần có 2 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 1.664.000 đồng.,Học phần có 2 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 1.664.000 đồng.,68_7480104_HeThongThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT036,Giả sử dùng CTĐT 2025 để đối chiếu: Môn “Cấu trúc dữ liệu” (CT177) thuộc HTTT chuẩn gồm bao nhiêu tín chỉ; lấy mức học phí/tín chỉ của K52 năm 2026-2027 để tính thì học phần này hết bao nhiêu?,actual_tuition,Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,68_7480104_HeThongThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT037,"Giả sử dùng CTĐT 2025 để đối chiếu: Cho biết số tín chỉ của “Toán cho khoa học máy tính” (CT101H) trong CNTT CLC. Với đơn giá học phí theo tín chỉ áp dụng cho K49 năm 2026-2027, số tiền cho môn đó là bao nhiêu?",actual_tuition,Học phần có 4 tín chỉ; mức áp dụng là 1.254.000 đồng/tín chỉ; số tiền tương ứng là 5.016.000 đồng.,Học phần có 4 tín chỉ; mức áp dụng là 1.254.000 đồng/tín chỉ; số tiền tương ứng là 5.016.000 đồng.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT038,Giả sử dùng CTĐT 2025 để đối chiếu: Sinh viên CNTT CLC học “Cấu trúc dữ liệu” (CT102H) bao nhiêu tín chỉ? Nếu áp dụng mức thu trên mỗi tín chỉ của K52 trong 2026-2027 thì cần đóng bao nhiêu cho học phần này?,actual_tuition,Học phần có 4 tín chỉ; mức áp dụng là 1.438.000 đồng/tín chỉ; số tiền tương ứng là 5.752.000 đồng.,Học phần có 4 tín chỉ; mức áp dụng là 1.438.000 đồng/tín chỉ; số tiền tương ứng là 5.752.000 đồng.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT039,"Giả sử dùng CTĐT 2025 để đối chiếu: Trong KTPM CLC, môn “Cấu trúc dữ liệu” (CT177H) có mấy tín chỉ? Nếu tính học phí môn này theo đơn giá mỗi tín chỉ của K51 trong năm 2026-2027 thì tổng tiền là bao nhiêu?",actual_tuition,Học phần có 3 tín chỉ; mức áp dụng là 1.308.000 đồng/tín chỉ; số tiền tương ứng là 3.924.000 đồng.,Học phần có 3 tín chỉ; mức áp dụng là 1.308.000 đồng/tín chỉ; số tiền tương ứng là 3.924.000 đồng.,71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT040,Giả sử dùng CTĐT 2025 để đối chiếu: Môn “Mạng máy tính” (CT106H) thuộc MMT&TTDL CLC gồm bao nhiêu tín chỉ; lấy mức học phí/tín chỉ của K52 năm 2026-2027 để tính thì học phần này hết bao nhiêu?,actual_tuition,Học phần có 3 tín chỉ; mức áp dụng là 1.366.000 đồng/tín chỉ; số tiền tương ứng là 4.098.000 đồng.,Học phần có 3 tín chỉ; mức áp dụng là 1.366.000 đồng/tín chỉ; số tiền tương ứng là 4.098.000 đồng.,109_7480102C_MangMayTinhVaTruyenThongDuLieu_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT041,"Giả sử dùng CTĐT 2025 để đối chiếu: So với bản chuẩn, chương trình CNTT CLC chênh bao nhiêu tín chỉ? Với K49, năm 2026-2027 mức học phí một tín chỉ của từng chương trình là bao nhiêu?",actual_tuition,"Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K49: chuẩn 832.000 đồng/TC; CLC 1.254.000 đồng/TC.","Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K49: chuẩn 832.000 đồng/TC; CLC 1.254.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT042,"Giả sử dùng CTĐT 2025 để đối chiếu: Bản chuẩn và CLC của ngành CNTT khác nhau thế nào về tổng số tín chỉ? Riêng K50, mỗi bên tính bao nhiêu cho một tín chỉ trong năm học 2026-2027?",actual_tuition,"Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K50: chuẩn 832.000 đồng/TC; CLC 1.181.000 đồng/TC.","Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K50: chuẩn 832.000 đồng/TC; CLC 1.181.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT043,"Giả sử dùng CTĐT 2025 để đối chiếu: Ngành CNTT: tổng tín chỉ giữa chương trình chuẩn và CLC lệch bao nhiêu, và ở K51 mức thu theo tín chỉ của hai chương trình trong 2026-2027 là bao nhiêu?",actual_tuition,"Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K51: chuẩn 832.000 đồng/TC; CLC 1.308.000 đồng/TC.","Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K51: chuẩn 832.000 đồng/TC; CLC 1.308.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT044,"Giả sử dùng CTĐT 2025 để đối chiếu: So với bản chuẩn, chương trình CNTT CLC chênh bao nhiêu tín chỉ? Với K52, năm 2026-2027 mức học phí một tín chỉ của từng chương trình là bao nhiêu?",actual_tuition,"Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K52: chuẩn 966.000 đồng/TC; CLC 1.438.000 đồng/TC.","Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K52: chuẩn 966.000 đồng/TC; CLC 1.438.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT045,"Giả sử dùng CTĐT 2025 để đối chiếu: Bản chuẩn và CLC của ngành KTPM khác nhau thế nào về tổng số tín chỉ? Riêng K51, mỗi bên tính bao nhiêu cho một tín chỉ trong năm học 2026-2027?",actual_tuition,"Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K51: chuẩn 832.000 đồng/TC; CLC 1.308.000 đồng/TC.","Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K51: chuẩn 832.000 đồng/TC; CLC 1.308.000 đồng/TC.",70_7480103_KyThuatPhanMem.md; 71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT046,"Giả sử dùng CTĐT 2025 để đối chiếu: Ngành KTPM: tổng tín chỉ giữa chương trình chuẩn và CLC lệch bao nhiêu, và ở K52 mức thu theo tín chỉ của hai chương trình trong 2026-2027 là bao nhiêu?",actual_tuition,"Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K52: chuẩn 966.000 đồng/TC; CLC 1.366.000 đồng/TC.","Chương trình CLC nhiều hơn chương trình chuẩn 7 tín chỉ. CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K52: chuẩn 966.000 đồng/TC; CLC 1.366.000 đồng/TC.",70_7480103_KyThuatPhanMem.md; 71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT047,"Đối chiếu CTĐT ban hành năm 2025 với quy định học vụ năm 2024; giả sử sinh viên không có tín chỉ được công nhận/chuyển đổi làm giảm thời hạn học. Khoa học máy tính chuẩn có thời gian đào tạo thiết kế bao nhiêu năm? Từ mốc đó, quy định học vụ cho phép sinh viên tối đa bao lâu để hoàn thành chương trình?",academic_rules,"Thời gian đào tạo là 4,5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.","Thời gian đào tạo là 4,5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.",73_7480101_KhoaHocMayTinh.md; quychehocvu.md,True,all_required
CDICT048,"Đối chiếu CTĐT ban hành năm 2025 với quy định học vụ năm 2024; giả sử sinh viên không có tín chỉ được công nhận/chuyển đổi làm giảm thời hạn học. Chương trình Trí tuệ nhân tạo chuẩn học theo thiết kế trong mấy năm, và thời hạn hoàn thành tối đa tương ứng theo quy định công tác học vụ là bao nhiêu?",academic_rules,"Thời gian đào tạo là 4,5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.","Thời gian đào tạo là 4,5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.",108_7480107_TriTueNhanTao.md; quychehocvu.md,True,all_required
CDICT049,"Đối chiếu CTĐT ban hành năm 2025 với quy định học vụ năm 2024; giả sử sinh viên không có tín chỉ được công nhận/chuyển đổi làm giảm thời hạn học. Với An toàn thông tin chuẩn, thời gian đào tạo chuẩn là bao lâu? Nếu áp dụng quy định về thời gian học tối đa cho CTĐT có cùng thời gian thiết kế thì giới hạn là bao nhiêu?",academic_rules,"Thời gian đào tạo là 4,5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.","Thời gian đào tạo là 4,5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.",64_7480202_AnToanThongTin.md; quychehocvu.md,True,all_required
CDICT050,Đối chiếu CTĐT ban hành năm 2025 với quy định học vụ năm 2024; giả sử sinh viên không có tín chỉ được công nhận/chuyển đổi làm giảm thời hạn học. Sinh viên CNTT CLC dự kiến học bao nhiêu năm theo chương trình; trường hợp kéo dài thì quy định cho phép tối đa đến bao lâu để tốt nghiệp?,academic_rules,Thời gian đào tạo là 4.5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.,Thời gian đào tạo là 4.5 năm; thời gian tối đa để hoàn thành CTĐT tương ứng là 9 năm.,67_7480201C_CongNgheThongTin_CTCLC.md; quychehocvu.md,True,all_required
