Original ID,Master Question,Category,Ground Truth,Answer,Source,has_ground_truth,source_relation
CDICT012,Cho mình biết tổng số tín chỉ của KTPM CLC K50 và số tiền học phí một năm áp dụng trong năm học 2026-2027.,actual_tuition,"- Số lượng tín chỉ: 168 tín chỉ
<tr>
            <td>11</td>
            <td>Kỹ thuật phần mềm</td>
            <td></td>
            <td></td>
            <td></td>
            <td></td>
            <td>33</td>
            <td>33</td>
            <td>33</td>
            <td>40</td>
            <td>41,8</td>
        </tr>",CTĐT có 168 tín chỉ; mức học phí cố định của K50 là 33 triệu đồng/năm học.,71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT013,"KTPM CLC K51 được thiết kế học trong bao nhiêu năm, và năm 2026-2027 mỗi tín chỉ của chương trình này tính bao nhiêu?",actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>11</td>
      <td>Kỹ thuật phần mềm</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.161</td>
      <td>1.142</td>
      <td>1.073</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí của K51 là 1.308.000 đồng/tín chỉ.",71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT014,Thời gian đào tạo của KTPM CLC K52 là mấy năm? Nếu học trong năm 2026-2027 thì một tín chỉ có mức thu bao nhiêu?,actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>11</td>
      <td>Kỹ thuật phần mềm</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.161</td>
      <td>1.142</td>
      <td>1.073</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.",71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT015,"Với HTTT CLC K51, chương trình kéo dài bao lâu và đơn giá học phí theo tín chỉ năm 2026-2027 là bao nhiêu?",actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>13</td>
      <td>Hệ thống thông tin</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.118</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 51, năm học 2026-2027 là 1.308.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT016,Cho mình hỏi HTTT CLC K50 học mấy năm; đồng thời mức học phí cho một tín chỉ trong 2026-2027 là bao nhiêu?,actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>13</td>
      <td>Hệ thống thông tin</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.118</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 50, năm học 2026-2027 là 1.118.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT017,"HTTT CLC K51 có tổng số bao nhiêu tín chỉ, và trong năm học 2026-2027 mỗi tín chỉ được tính học phí bao nhiêu?",actual_tuition,"- Số lượng tín chỉ: 168 tín chỉ
<tr>
      <td>13</td>
      <td>Hệ thống thông tin</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.118</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Chương trình có 168 tín chỉ; mức học phí chương trình chất lượng cao ngành Hệ thống thông tin, Khóa 51, năm học 2026-2027 là 1.308.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT018,Thời gian đào tạo của HTTT CLC K52 là mấy năm? Nếu học trong năm 2026-2027 thì một tín chỉ có mức thu bao nhiêu?,actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>13</td>
      <td>Hệ thống thông tin</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.118</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.",69_7480104C_HeThongThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT019,"Với MMT&TTDL CLC K51, chương trình kéo dài bao lâu và đơn giá học phí theo tín chỉ năm 2026-2027 là bao nhiêu?",actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>14</td>
      <td>Mạng máy tính và truyền<br />thông dữ liệu</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí của K51 là 1.308.000 đồng/tín chỉ.",109_7480102C_MangMayTinhVaTruyenThongDuLieu_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT020,Cho mình hỏi MMT&TTDL CLC K52 học mấy năm; đồng thời mức học phí cho một tín chỉ trong 2026-2027 là bao nhiêu?,actual_tuition,"- Thời gian đào tạo: 4,5 năm
<tr>
      <td>14</td>
      <td>Mạng máy tính và truyền<br />thông dữ liệu</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Thời gian đào tạo là 4,5 năm; mức học phí của K52 là 1.366.000 đồng/tín chỉ.",109_7480102C_MangMayTinhVaTruyenThongDuLieu_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT021,"CNTT CLC K44 được thiết kế học trong bao nhiêu năm, và năm 2026-2027 mỗi tín chỉ của chương trình này tính bao nhiêu?",actual_tuition,"- Thời gian đào tạo: 4.5 năm
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>",Thời gian đào tạo là 4.5 năm; mức học phí của K44 là 882.000 đồng/tín chỉ.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT022,Thời gian đào tạo của CNTT CLC K47 là mấy năm? Nếu học trong năm 2026-2027 thì một tín chỉ có mức thu bao nhiêu?,actual_tuition,"- Thời gian đào tạo: 4.5 năm
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>",Thời gian đào tạo là 4.5 năm; mức học phí của K47 là 1.064.000 đồng/tín chỉ.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT023,"Theo quy định học vụ, một học kỳ sinh viên được đăng ký tối đa bao nhiêu tín chỉ? Với CNTT CLC K45, nếu giả sử học đủ 20 tín chỉ đều tính theo đơn giá của chương trình năm 2026-2027 thì tổng học phí là bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 914.000 đồng/tín chỉ, số tiền tương ứng là 18.280.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT024,"Giới hạn số tín chỉ được đăng ký trong một học kỳ là bao nhiêu? Giả sử sinh viên CNTT CLC K46 đăng ký 20 tín chỉ và tất cả đều áp dụng cùng mức học phí/tín chỉ năm 2026-2027, cần đóng tổng cộng bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 989.000 đồng/tín chỉ, số tiền tương ứng là 19.780.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT025,"Một học kỳ được phép đăng ký nhiều nhất bao nhiêu tín chỉ theo quy chế? Nếu CNTT CLC K48 học 20 tín chỉ, toàn bộ tính theo mức thu của chương trình trong 2026-2027, số tiền tương ứng là bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.161.000 đồng/tín chỉ, số tiền tương ứng là 23.220.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT026,"Theo quy chế CTU, trần đăng ký tín chỉ mỗi học kỳ là bao nhiêu? Với trường hợp CNTT CLC K49 lấy đủ 20 tín chỉ và đều dùng đơn giá học phí 2026-2027 của chương trình, tổng tiền là bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.254.000 đồng/tín chỉ, số tiền tương ứng là 25.080.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT027,"Theo quy định học vụ, một học kỳ sinh viên được đăng ký tối đa bao nhiêu tín chỉ? Với KTPM CLC K48, nếu giả sử học đủ 20 tín chỉ đều tính theo đơn giá của chương trình năm 2026-2027 thì tổng học phí là bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
      <td>11</td>
      <td>Kỹ thuật phần mềm</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.161</td>
      <td>1.142</td>
      <td>1.073</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.161.000 đồng/tín chỉ, số tiền tương ứng là 23.220.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT028,"Giới hạn số tín chỉ được đăng ký trong một học kỳ là bao nhiêu? Giả sử sinh viên KTPM CLC K50 đăng ký 20 tín chỉ và tất cả đều áp dụng cùng mức học phí/tín chỉ năm 2026-2027, cần đóng tổng cộng bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
      <td>11</td>
      <td>Kỹ thuật phần mềm</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.161</td>
      <td>1.142</td>
      <td>1.073</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.073.000 đồng/tín chỉ, số tiền tương ứng là 21.460.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT029,"Một học kỳ được phép đăng ký nhiều nhất bao nhiêu tín chỉ theo quy chế? Nếu HTTT CLC K51 học 20 tín chỉ, toàn bộ tính theo mức thu của chương trình trong 2026-2027, số tiền tương ứng là bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
      <td>13</td>
      <td>Hệ thống thông tin</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.118</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.308.000 đồng/tín chỉ, số tiền tương ứng là 26.160.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT030,"Theo quy chế CTU, trần đăng ký tín chỉ mỗi học kỳ là bao nhiêu? Với trường hợp MMT&TTDL CLC K52 lấy đủ 20 tín chỉ và đều dùng đơn giá học phí 2026-2027 của chương trình, tổng tiền là bao nhiêu?",actual_tuition,"1. Sinh viên được đăng ký học tối đa 20 TC/HK.
1. Học phí đóng theo HK và tính theo tổng số TC mà SV đã đăng ký học ở HK đó. Mức học phí do Hiệu trưởng quyết định.
<tr>
      <td>14</td>
      <td>Mạng máy tính và truyền<br />thông dữ liệu</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>","Tối đa 20 tín chỉ/HK; với giả định cả 20 tín chỉ cùng áp mức 1.366.000 đồng/tín chỉ, số tiền tương ứng là 27.320.000 đồng.",quychehocvu.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT031,"Trong CNTT chuẩn, môn “Lập trình căn bản A” (CT101) có mấy tín chỉ? Nếu tính học phí môn này theo đơn giá mỗi tín chỉ của K49 trong năm 2026-2027 thì tổng tiền là bao nhiêu?",actual_tuition,"* **Lập trình căn bản A** (Mã số: CT101)
- Số tín chỉ: 4 (Bắt buộc)
<tr>
      <td>41</td>
      <td>7480201</td>
      <td>V</td>
      <td>748</td>
      <td>Công nghệ thông tin</td>
      <td>DI</td>
      <td>832.000</td>
    </tr>",Học phần có 4 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 3.328.000 đồng.,66_7480201_CongNgheThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT032,Môn “Cấu trúc dữ liệu” (CT177) thuộc CNTT chuẩn gồm bao nhiêu tín chỉ; lấy mức học phí/tín chỉ của K52 năm 2026-2027 để tính thì học phần này hết bao nhiêu?,actual_tuition,"* **Cấu trúc dữ liệu** (Mã số: CT177)
- Số tín chỉ: 3 (Bắt buộc)
<tr>
            <td>43</td>
            <td>7480201</td>
            <td>V</td>
            <td>748</td>
            <td>Công nghệ thông tin</td>
            <td>DI</td>
            <td>150,3</td>
            <td>966.000</td>
        </tr>",Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,66_7480201_CongNgheThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT033,"Cho biết số tín chỉ của “Toán rời rạc” (CT172E) trong KTPM chuẩn. Với đơn giá học phí theo tín chỉ áp dụng cho K50 năm 2026-2027, số tiền cho môn đó là bao nhiêu?",actual_tuition,"* **Toán rời rạc** (Mã số: CT172E)
- Số tín chỉ: 4 (Bắt buộc)
<tr>
      <td>37</td>
      <td>7480103</td>
      <td>V</td>
      <td>748</td>
      <td>Kỹ thuật phần mềm</td>
      <td>DI</td>
      <td>832.000</td>
    </tr>",Học phần có 4 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 3.328.000 đồng.,70_7480103_KyThuatPhanMem.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT034,Sinh viên KTPM chuẩn học “Cơ sở dữ liệu” (CT180) bao nhiêu tín chỉ? Nếu áp dụng mức thu trên mỗi tín chỉ của K52 trong 2026-2027 thì cần đóng bao nhiêu cho học phần này?,actual_tuition,"* **Cơ sở dữ liệu** (Mã số: CT180)
- Số tín chỉ: 3 (Bắt buộc)
<tr>
            <td>39</td>
            <td>7480103</td>
            <td>V</td>
            <td>748</td>
            <td>Kỹ thuật phần mềm</td>
            <td>DI</td>
            <td>150,3</td>
            <td>966.000</td>
        </tr>",Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,70_7480103_KyThuatPhanMem.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT035,"Trong HTTT chuẩn, môn “Nhập môn trí tuệ nhân tạo” (CT190E) có mấy tín chỉ? Nếu tính học phí môn này theo đơn giá mỗi tín chỉ của K51 trong năm 2026-2027 thì tổng tiền là bao nhiêu?",actual_tuition,"* **Nhập môn trí tuệ nhân tạo** (Mã số: CT190E)
- Số tín chỉ: 2 (Bắt buộc)
<tr>
      <td>38</td>
      <td>7480104</td>
      <td>V</td>
      <td>748</td>
      <td>Hệ thống thông tin</td>
      <td>DI</td>
      <td>832.000</td>
    </tr>",Học phần có 2 tín chỉ; mức áp dụng là 832.000; số tiền tương ứng là 1.664.000 đồng.,68_7480104_HeThongThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT036,Môn “Cấu trúc dữ liệu” (CT177) thuộc HTTT chuẩn gồm bao nhiêu tín chỉ; lấy mức học phí/tín chỉ của K52 năm 2026-2027 để tính thì học phần này hết bao nhiêu?,actual_tuition,"* **Cấu trúc dữ liệu** (Mã số: CT177)
- Số tín chỉ: 3 (Bắt buộc)
<tr>
            <td>40</td>
            <td>7480104</td>
            <td>V</td>
            <td>748</td>
            <td>Hệ thống thông tin</td>
            <td>DI</td>
            <td>150,3</td>
            <td>966.000</td>
        </tr>",Học phần có 3 tín chỉ; mức áp dụng là 966.000; số tiền tương ứng là 2.898.000 đồng.,68_7480104_HeThongThongTin.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
CDICT037,"Cho biết số tín chỉ của “Toán cho khoa học máy tính” (CT101H) trong CNTT CLC. Với đơn giá học phí theo tín chỉ áp dụng cho K49 năm 2026-2027, số tiền cho môn đó là bao nhiêu?",actual_tuition,"* **Toán cho khoa học máy tính** (Mã số: CT101H)
- Số tín chỉ: 4 (Bắt buộc)
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>",Học phần có 4 tín chỉ; mức áp dụng là 1.254; số tiền tương ứng là 5.016.000 đồng.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT038,Sinh viên CNTT CLC học “Cấu trúc dữ liệu” (CT102H) bao nhiêu tín chỉ? Nếu áp dụng mức thu trên mỗi tín chỉ của K52 trong 2026-2027 thì cần đóng bao nhiêu cho học phần này?,actual_tuition,"* **Cấu trúc dữ liệu** (Mã số: CT102H)
- Số tín chỉ: 4 (Bắt buộc)
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>",Học phần có 4 tín chỉ; mức áp dụng là 1.438; số tiền tương ứng là 5.752.000 đồng.,67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT039,"Trong KTPM CLC, môn “Cấu trúc dữ liệu” (CT177H) có mấy tín chỉ? Nếu tính học phí môn này theo đơn giá mỗi tín chỉ của K51 trong năm 2026-2027 thì tổng tiền là bao nhiêu?",actual_tuition,"* **Cấu trúc dữ liệu** (Mã số: CT177H)
- Số tín chỉ: 3 (Bắt buộc)
<tr>
      <td>11</td>
      <td>Kỹ thuật phần mềm</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.161</td>
      <td>1.142</td>
      <td>1.073</td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>",Học phần có 3 tín chỉ; mức áp dụng là 1.308; số tiền tương ứng là 3.924.000 đồng.,71_7480103C_KyThuatPhanMem_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT040,Môn “Mạng máy tính” (CT106H) thuộc MMT&TTDL CLC gồm bao nhiêu tín chỉ; lấy mức học phí/tín chỉ của K52 năm 2026-2027 để tính thì học phần này hết bao nhiêu?,actual_tuition,"* **Mạng máy tính** (Mã số: CT106H)
- Số tín chỉ: 3 (Bắt buộc)
<tr>
      <td>14</td>
      <td>Mạng máy tính và truyền<br />thông dữ liệu</td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td></td>
      <td>1.308</td>
      <td>1.366</td>
    </tr>",Học phần có 3 tín chỉ; mức áp dụng là 1.366; số tiền tương ứng là 4.098.000 đồng.,109_7480102C_MangMayTinhVaTruyenThongDuLieu_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md,True,all_required
CDICT041,"So với bản chuẩn, chương trình CNTT CLC chênh bao nhiêu tín chỉ? Với K49, năm 2026-2027 mức học phí một tín chỉ của từng chương trình là bao nhiêu?",actual_tuition,"- Số lượng tín chỉ: **161 tín chỉ**
- Số lượng tín chỉ: 168 tín chỉ
<tr>
      <td>41</td>
      <td>7480201</td>
      <td>V</td>
      <td>748</td>
      <td>Công nghệ thông tin</td>
      <td>DI</td>
      <td>832.000</td>
    </tr>
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K49: chuẩn 832.000 đồng/TC; CLC 1.254.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT042,"Bản chuẩn và CLC của ngành CNTT khác nhau thế nào về tổng số tín chỉ? Riêng K50, mỗi bên tính bao nhiêu cho một tín chỉ trong năm học 2026-2027?",actual_tuition,"- Số lượng tín chỉ: **161 tín chỉ**
- Số lượng tín chỉ: 168 tín chỉ
<tr>
      <td>41</td>
      <td>7480201</td>
      <td>V</td>
      <td>748</td>
      <td>Công nghệ thông tin</td>
      <td>DI</td>
      <td>832.000</td>
    </tr>
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K50: chuẩn 832.000 đồng/TC; CLC 1.181.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT043,"Ngành CNTT: tổng tín chỉ giữa chương trình chuẩn và CLC lệch bao nhiêu, và ở K51 mức thu theo tín chỉ của hai chương trình trong 2026-2027 là bao nhiêu?",actual_tuition,"- Số lượng tín chỉ: **161 tín chỉ**
- Số lượng tín chỉ: 168 tín chỉ
<tr>
      <td>41</td>
      <td>7480201</td>
      <td>V</td>
      <td>748</td>
      <td>Công nghệ thông tin</td>
      <td>DI</td>
      <td>832.000</td>
    </tr>
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K51: chuẩn 832.000 đồng/TC; CLC 1.308.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa51_VeTruoc.md,True,all_required
CDICT044,"So với bản chuẩn, chương trình CNTT CLC chênh bao nhiêu tín chỉ? Với K52, năm 2026-2027 mức học phí một tín chỉ của từng chương trình là bao nhiêu?",actual_tuition,"- Số lượng tín chỉ: **161 tín chỉ**
- Số lượng tín chỉ: 168 tín chỉ
<tr>
            <td>43</td>
            <td>7480201</td>
            <td>V</td>
            <td>748</td>
            <td>Công nghệ thông tin</td>
            <td>DI</td>
            <td>150,3</td>
            <td>966.000</td>
        </tr>
<tr>
            <td>1</td>
            <td>Công nghệ thông tin</td>
            <td>882</td>
            <td>914</td>
            <td>989</td>
            <td>1.064</td>
            <td>1.161</td>
            <td>1.254</td>
            <td>1.181</td>
            <td>1.308</td>
            <td>1.438</td>
        </tr>","CTĐT chuẩn có 161 tín chỉ, CLC có 168 tín chỉ. Mức theo tín chỉ của K52: chuẩn 966.000 đồng/TC; CLC 1.438.000 đồng/TC.",66_7480201_CongNgheThongTin.md; 67_7480201C_CongNgheThongTin_CTCLC.md; MucHocPhi_ChatLuongCao_TienTien.md; MucHocPhi_DaiHocChinhQuy_Khoa52.md,True,all_required
